idpoint|longitude|latitude|sog|cog|ts|route
5727|-4.58536|48.32596|102.3|360|1455992418|R_07
5728|-4.583342|48.32598|4.3|228|1446982265|R_07
5729|-4.580795|48.325985|7.7|223.4|1452763784|R_07
5730|-4.589883|48.32602|7.6|239.3|1447766842|R_07
5731|-4.582597|48.326046|5.1|224.3|1447149712|R_07
5732|-4.581065|48.326073|5.9|217.3|1447166851|R_07
5733|-4.583623|48.326275|6.2|224.2|1445329071|R_07
5734|-4.58773|48.32628|7|257.1|1453380846|R_07
5735|-4.5853|48.326294|5.4|198.1|1446291705|R_07
5736|-4.58034|48.326427|6.5|221.2|1457866594|R_07
5737|-4.58503|48.326645|13.2|223.8|1445857159|R_07
5738|-4.578496|48.326775|4.8|236.2|1446309726|R_07
5739|-4.592285|48.3268|4.4|209.8|1445176758|R_07
5740|-4.58272|48.32686|6.1|227.6|1445328552|R_07
5741|-4.585698|48.326862|9.6|229|1459016924|R_07
5742|-4.581042|48.32715|7|227.1|1456218665|R_07
5743|-4.590305|48.327286|4.2|242.7|1444729347|R_07
5744|-4.585331|48.32733|102.3|360|1453291199|R_07
5745|-4.579999|48.32733|11.8|234|1450248225|R_07
5746|-4.582202|48.327362|6.1|213.8|1445170429|R_07
5747|-4.583195|48.327366|4.1|221.1|1443792254|R_07
5748|-4.580838|48.327427|6.3|228.1|1456298083|R_07
5749|-4.585566|48.32743|3.8|225|1447672547|R_07
5750|-4.594029|48.32747|7.8|284.2|1447082080|R_07
5751|-4.585345|48.327488|5.5|215.5|1453632028|R_07
5752|-4.585362|48.32768|12.5|230.4|1451381928|R_07
5753|-4.583968|48.327736|8.5|229|1452614012|R_07
5754|-4.582181|48.327766|5.8|189.8|1447081750|R_07
5755|-4.586637|48.32781|4.4|253.7|1448358383|R_07
5756|-4.58023|48.32786|5|209|1449914991|R_07
5757|-4.587673|48.327915|4.8|237.8|1448356054|R_07
5758|-4.581437|48.32804|6.3|236.5|1452078650|R_07
5759|-4.581027|48.328125|6.6|219.6|1457782332|R_07
5760|-4.582065|48.32817|4.7|199.9|1455814567|R_07
5761|-4.582231|48.328182|12.1|241|1453275662|R_07
5762|-4.582443|48.3282|8|222.6|1448166185|R_07
5763|-4.583815|48.3283|7.3|223.7|1452685203|R_07
5764|-4.582385|48.328415|6.5|231.3|1445502647|R_07
5765|-4.582165|48.328415|11.5|234|1447744387|R_07
5766|-4.584427|48.32844|11.8|228.3|1450719512|R_07
5767|-4.58591|48.32845|11.6|239.7|1449649627|R_07
5768|-4.582518|48.32859|3.1|207.3|1444314955|R_07
5769|-4.577745|48.328667|5.3|225.4|1446312288|R_07
5770|-4.581615|48.32882|6.7|212.8|1457863760|R_07
5771|-4.577217|48.328873|6.1|210.2|1446283617|R_07
5772|-4.582442|48.32894|5|212.2|1446295610|R_07
5773|-4.581092|48.328987|11.1|221.1|1453284307|R_07
5774|-4.582233|48.3291|11|232.5|1454486074|R_07
5775|-4.580805|48.329144|22.4|220.4|1457778954|R_07
5776|-4.578013|48.329258|5.4|230.4|1454497964|R_07
5777|-4.582147|48.329334|11.5|228.5|1449727455|R_07
5778|-4.587463|48.329548|0.7|243.8|1452086993|R_07
5779|-4.58729|48.32958|0.2|253.5|1445849585|R_07
5780|-4.581893|48.32958|21|230|1446375180|R_07
5781|-4.576527|48.32964|4.6|217.4|1445628087|R_07
5782|-4.575298|48.32975|10.2|224|1449650511|R_07
5783|-4.576153|48.32984|10.1|222.7|1446541460|R_07
5784|-4.580073|48.329975|102.3|360|1453290897|R_07
5785|-4.579203|48.330048|4.2|233|1446291376|R_07
5786|-4.585083|48.330055|6.5|238.1|1452086691|R_07
5787|-4.58054|48.330055|20.2|227.2|1447240545|R_07
5788|-4.577096|48.330147|1.4|223.7|1455793050|R_07
5789|-4.576685|48.33024|4.3|224.3|1450002497|R_07
5790|-4.58356|48.330242|3.9|229|1444729037|R_07
5791|-4.576725|48.33034|4.5|222.5|1459163828|R_07
5792|-4.57902|48.33042|20.5|218.9|1458297956|R_07
5793|-4.584621|48.33052|4.5|242.5|1445849284|R_07
5794|-4.578565|48.330673|7|225|1445523670|R_07
5795|-4.577953|48.330715|5.2|219|1444724211|R_07
5796|-4.581252|48.33072|21.7|215.9|1456399245|R_07
5797|-4.576835|48.33072|4|239.6|1446981934|R_07
5798|-4.578055|48.330753|19.7|219.2|1452257887|R_07
5799|-4.575202|48.330826|12.7|233.6|1447764698|R_07
5800|-4.572417|48.330986|6.7|234.5|1457805597|R_07
5801|-4.576822|48.331127|18.9|240.1|1451836322|R_07
5802|-4.579643|48.331146|4|227.8|1447672246|R_07
5803|-4.577165|48.331165|6.9|218|1455183595|R_07
5804|-4.573763|48.33127|17.4|232.9|1444417493|R_07
5805|-4.575232|48.33136|7.5|288|1447081419|R_07
5806|-4.577855|48.331455|5.9|270.9|1444466135|R_07
5807|-4.57798|48.331562|7.4|227.5|1447666895|R_07
5808|-4.571078|48.331795|3.7|220.4|1446309399|R_07
5809|-4.576792|48.331814|6.8|234|1451579730|R_07
5810|-4.577354|48.331852|10.5|222.5|1456483402|R_07
5811|-4.5793|48.331875|5.5|239|1450002649|R_07
5812|-4.579485|48.33189|5.2|235.2|1448355753|R_07
5813|-4.57269|48.331894|5.8|237.2|1447149381|R_07
5814|-4.572475|48.331955|5.4|230.3|1447166521|R_07
5815|-4.578975|48.332165|22.8|50.5|1453375547|R_07
5816|-4.576644|48.332172|20.8|231.4|1451288630|R_07
5817|-4.578095|48.332253|4.1|216.2|1443791953|R_07
5818|-4.580952|48.33236|9.1|224.2|1454150035|R_07
5819|-4.574578|48.332394|20.2|232.5|1458969626|R_07
5820|-4.572675|48.33263|18.8|224.5|1453373879|R_07
5821|-4.586697|48.332653|5.2|214.5|1445176428|R_07
5822|-4.571247|48.332775|5.3|233.4|1452078319|R_07
5823|-4.580035|48.33288|6.3|211.2|1449135749|R_07
5824|-4.573085|48.332886|4.7|221|1455792749|R_07
5825|-4.57969|48.332928|19.9|225.9|1448187774|R_07
5826|-4.574332|48.333|102.3|360|1453290595|R_07
5827|-4.574905|48.3332|19.4|227.4|1447619801|R_07
5828|-4.572268|48.333214|6|230.2|1445328221|R_07
5829|-4.578227|48.33333|7.2|217|1453631725|R_07
5830|-4.570394|48.333355|8.8|227|1445693617|R_07
5831|-4.575392|48.333397|19.5|227.1|1456480776|R_07
5832|-4.569185|48.33342|4.8|235.8|1446311958|R_07
5833|-4.577448|48.33349|6.6|228.2|1450000302|R_07
5834|-4.574175|48.333626|10.2|233.5|1453380545|R_07
5835|-4.57027|48.33367|7.1|221.1|1457428437|R_07
5836|-4.568727|48.33375|4.3|232.3|1445163037|R_07
5837|-4.580955|48.333767|0.1|29.2|1453987983|R_07
5838|-4.571938|48.333775|8.9|237.1|1447323644|R_07
5839|-4.576852|48.333786|5.1|222.9|1446375949|R_07
5840|-4.57299|48.33382|9.2|231|1454855795|R_07
5841|-4.580153|48.333866|3|255.1|1453987564|R_07
5842|-4.57093|48.333866|4.7|231.4|1446291045|R_07
5843|-4.57703|48.333897|3.9|227|1444728727|R_07
5844|-4.573524|48.334007|6.7|221.7|1445170128|R_07
5845|-4.573852|48.33408|6|234.2|1453366998|R_07
5846|-4.570862|48.334087|5.6|218.6|1454497663|R_07
5847|-4.569672|48.3341|4|241.5|1445627757|R_07
5848|-4.580557|48.33426|6|263.2|1455695579|R_07
5849|-4.568913|48.33433|7.3|230.5|1456297752|R_07
5850|-4.570193|48.33435|7.2|221.5|1457866267|R_07
5851|-4.571538|48.3345|3.1|228.2|1448357693|R_07
5852|-4.56893|48.334503|15.1|237.1|1459235874|R_07
5853|-4.581885|48.334545|5.8|264.1|1455694920|R_07
5854|-4.570062|48.334595|6.5|236.2|1449914631|R_07
5855|-4.564887|48.33468|3.8|236.8|1446309097|R_07
5856|-4.569746|48.334686|6.9|235.3|1456218335|R_07
5857|-4.575127|48.334778|5.4|227.8|1444314625|R_07
5858|-4.572565|48.334892|6.2|229|1459016614|R_07
5859|-4.575465|48.334915|5.5|217|1446295279|R_07
5860|-4.572303|48.335052|17.3|227.1|1446669079|R_07
5861|-4.581423|48.3351|7|247.2|1458115036|R_07
5862|-4.569035|48.33511|5.5|233|1445502256|R_07
5863|-4.57276|48.335274|4.6|225|1447671938|R_07
5864|-4.570267|48.335285|8.4|229.1|1452613710|R_07
5865|-4.570013|48.335293|15.9|232.6|1444989885|R_07
5866|-4.569972|48.3354|4.2|230.8|1459163497|R_07
5867|-4.566975|48.33546|13.6|227.7|1444113986|R_07
5868|-4.572482|48.335472|8.2|222.4|1452684902|R_07
5869|-4.57073|48.335495|5.7|211.1|1446283316|R_07
5870|-4.5673|48.335514|15|241|1451471795|R_07
5871|-4.57156|48.335556|17|227.4|1453369465|R_07
5872|-4.568517|48.33566|6|214.2|1444465804|R_07
5873|-4.570485|48.33571|22.4|58|1453381151|R_07
5874|-4.5696|48.33583|8|233.2|1448165876|R_07
5875|-4.570858|48.33586|17.1|227.3|1455654392|R_07
5876|-4.568935|48.33588|5.2|231.2|1450002169|R_07
5877|-4.568994|48.335926|3.9|202.1|1446981576|R_07
5878|-4.57071|48.33594|7.2|221.9|1457782003|R_07
5879|-4.568498|48.336166|102.3|360|1453290293|R_07
5880|-4.569583|48.33628|5.5|244.3|1448355444|R_07
5881|-4.56248|48.33629|5.3|231.3|1457805269|R_07
5882|-4.564155|48.336296|3.8|189.7|1447149052|R_07
5883|-4.569945|48.336308|16.7|227.8|1455963998|R_07
5884|-4.567622|48.33647|21.3|62.2|1447767146|R_07
5885|-4.571515|48.33648|6.4|256.1|1458113947|R_07
5886|-4.567258|48.336483|6.1|268.6|1458114707|R_07
5887|-4.567012|48.336613|13.3|233.7|1457598095|R_07
5888|-4.563032|48.33668|5.5|236.1|1447166193|R_07
5889|-4.567217|48.337032|6.4|231.1|1447666594|R_07
5890|-4.568417|48.337097|15.2|231.3|1453631201|R_07
5891|-4.563786|48.337265|5|237.7|1455792448|R_07
5892|-4.568954|48.337296|5.8|252.7|1458114282|R_07
5893|-4.566203|48.337315|6.1|230.7|1444723820|R_07
5894|-4.561498|48.337334|11.8|239|1453275361|R_07
5895|-4.564952|48.337414|13.6|234.2|1455183977|R_07
5896|-4.561772|48.33752|3.9|234.2|1445627428|R_07
5897|-4.565143|48.337566|6.6|231|1451579420|R_07
5898|-4.565767|48.33758|13.6|230.9|1454668696|R_07
5899|-4.561303|48.3376|5.2|233.7|1452077990|R_07
5900|-4.571108|48.337635|5.3|225.5|1443791622|R_07
5901|-4.563657|48.337685|11|241.1|1449649297|R_07
5902|-4.557476|48.33769|3.7|232.8|1446308767|R_07
5903|-4.560652|48.337826|4.6|232.3|1446311627|R_07
5904|-4.562832|48.337833|102.3|360|1455992107|R_07
5905|-4.567298|48.3379|6.7|241.5|1455695251|R_07
5906|-4.563738|48.337948|10.9|245.8|1452086361|R_07
5907|-4.570142|48.337997|4.8|225.9|1444728417|R_07
5908|-4.568957|48.338024|5.4|254.7|1455694591|R_07
5909|-4.563931|48.33818|5.8|252.5|1448357391|R_07
5910|-4.56442|48.338207|12.6|238.4|1445856858|R_07
5911|-4.567373|48.33824|4.4|239.9|1450002319|R_07
5912|-4.561898|48.338284|11.8|239|1447744086|R_07
5913|-4.562142|48.33832|102.3|360|1453289991|R_07
5914|-4.561887|48.338375|4.5|226|1446290686|R_07
5915|-4.561043|48.338413|6.2|234.3|1445327893|R_07
5916|-4.561632|48.338467|11.1|232|1450247914|R_07
5917|-4.55967|48.33866|9.7|237.5|1446541152|R_07
5918|-4.565253|48.338726|12|235.1|1445848983|R_07
5919|-4.560172|48.3388|4.5|218.3|1445162649|R_07
5920|-4.567097|48.33884|10|235.9|1458926724|R_07
5921|-4.564498|48.33885|12.7|229.3|1451381626|R_07
5922|-4.558932|48.3389|9.6|224|1449650202|R_07
5923|-4.567222|48.338985|3.9|239.2|1449135330|R_07
5924|-4.563233|48.3391|11.5|238.3|1450719191|R_07
5925|-4.562377|48.339108|10.4|235.7|1453987232|R_07
5926|-4.561985|48.33921|11.2|232.1|1454485746|R_07
5927|-4.556085|48.33923|6.2|258.3|1458113953|R_07
5928|-4.555868|48.33927|0.6|197.3|1445766303|R_07
5929|-4.557143|48.33938|6.4|256.7|1458113617|R_07
5930|-4.562507|48.339382|11.7|233.1|1449727147|R_07
5931|-4.562333|48.339397|5.1|241.2|1453366666|R_07
5932|-4.565328|48.339436|4.2|247.5|1447671631|R_07
5933|-4.562868|48.339474|11.3|244.7|1453283996|R_07
5934|-4.567165|48.3395|7.7|223|1455183285|R_07
5935|-4.553895|48.339554|7.5|227.4|1458114377|R_07
5936|-4.551802|48.339592|3.4|268.1|1445765975|R_07
5937|-4.565442|48.33968|5.6|227.3|1445523218|R_07
5938|-4.558977|48.3397|4.9|244.2|1448355142|R_07
5939|-4.56879|48.33998|6.6|218.5|1446375621|R_07
5940|-4.560617|48.34006|5.4|250.3|1446981246|R_07
5941|-4.556208|48.34011|102.3|360|1453289689|R_07
5942|-4.553608|48.34018|5.4|247.9|1457804936|R_07
5943|-4.561997|48.3402|4.7|235.4|1459163167|R_07
5944|-4.560193|48.340218|6.3|227.5|1454497335|R_07
5945|-4.568338|48.3403|6.1|220.1|1453631395|R_07
5946|-4.555363|48.34033|3.7|246.6|1455792119|R_07
5947|-4.55345|48.340355|6|245.7|1447165891|R_07
5948|-4.550157|48.34038|5.3|263.9|1446308438|R_07
5949|-4.555505|48.340435|6.8|260.9|1455694289|R_07
5950|-4.556169|48.340446|8.7|238.4|1447323335|R_07
5951|-4.55401|48.34048|3.6|246.5|1445627097|R_07
5952|-4.547437|48.34052|0.4|227.3|1453290258|R_07
5953|-4.563183|48.340702|6.1|230.6|1445169800|R_07
5954|-4.565434|48.340714|5.5|217.6|1444314295|R_07
5955|-4.551728|48.340797|5.9|255.3|1446311299|R_07
5956|-4.56591|48.340866|5.9|237.9|1446294952|R_07
5957|-4.564935|48.3409|5.9|231.3|1446282987|R_07
5958|-4.551062|48.341022|5|270.4|1452077663|R_07
5959|-4.562633|48.34107|5.8|226|1459016303|R_07
5960|-4.557667|48.341114|8.6|247.9|1454855485|R_07
5961|-4.551948|48.341118|5.7|255.7|1445501777|R_07
5962|-4.54696|48.341152|1.2|248.8|1455619428|R_07
5963|-4.555955|48.34116|7.8|224.8|1445693285|R_07
5964|-4.551768|48.34123|5.7|253.1|1448357062|R_07
5965|-4.564473|48.341427|6.7|164.4|1447148722|R_07
5966|-4.557212|48.3418|4|240.9|1447671328|R_07
5967|-4.55857|48.34181|7.9|220.9|1457428106|R_07
5968|-4.556395|48.34184|7.8|226.4|1456297423|R_07
5969|-4.553827|48.34185|6.2|244.5|1455694921|R_07
5970|-4.55437|48.34188|7.6|219.9|1454149380|R_07
5971|-4.558655|48.341896|8.6|232.3|1457865963|R_07
5972|-4.55576|48.341934|8.1|242.9|1452613402|R_07
5973|-4.556055|48.342056|6.8|234.8|1449914211|R_07
5974|-4.550765|48.342255|5.2|232.9|1446980885|R_07
5975|-4.552845|48.342403|7|238|1451579111|R_07
5976|-4.556382|48.342453|4.4|290.5|1447080459|R_07
5977|-4.556187|48.34247|8.6|232.4|1448165575|R_07
5978|-4.54985|48.342514|4.6|249.4|1448354833|R_07
5979|-4.54848|48.34256|3.3|259.4|1455791789|R_07
5980|-4.560858|48.342567|9|250.5|1458324596|R_07
5981|-4.553512|48.342766|5.2|233|1446290356|R_07
5982|-4.550648|48.34277|102.3|360|1453289386|R_07
5983|-4.561702|48.342793|5.1|240.8|1444728108|R_07
5984|-4.5501|48.34283|5.3|236.9|1445327563|R_07
5985|-4.546507|48.34284|3.5|241.5|1445626767|R_07
5986|-4.552448|48.342846|6.5|238.4|1453366337|R_07
5987|-4.560675|48.342926|6.1|216.8|1444465476|R_07
5988|-4.556917|48.342957|6.7|231.7|1444723519|R_07
5989|-4.564093|48.34296|6.1|248.6|1455813907|R_07
5990|-4.555687|48.342995|8|234.8|1447666285|R_07
5991|-4.558068|48.3431|9.9|240|1453380235|R_07
5992|-4.55728|48.34334|8.3|232.1|1456217976|R_07
5993|-4.562485|48.343407|5.6|235.2|1443791291|R_07
5994|-4.558703|48.34363|9|229.8|1457781702|R_07
5995|-4.558414|48.343647|7.9|228.9|1452684575|R_07
5996|-4.553073|48.344074|5.4|259.8|1445169498|R_07
5997|-4.555137|48.344173|7.9|252.2|1444498033|R_07
5998|-4.55377|48.34442|6.4|283.9|1455694160|R_07
5999|-4.549047|48.344463|4.3|251.4|1447671027|R_07
6000|-4.552418|48.34478|4.9|224.5|1449134760|R_07
6001|-4.552185|48.34478|6.2|241.9|1459162839|R_07
6002|-4.556728|48.344975|8.3|225.9|1450001989|R_07
6003|-4.551623|48.345146|6.3|228.9|1445162288|R_07
6004|-4.556463|48.345432|5|270.7|1445329085|R_07
6005|-4.554072|48.345467|5.7|239.2|1444313964|R_07
6006|-4.550086|48.345493|6.9|234.8|1454497034|R_07
6007|-4.555873|48.34563|6.7|261.9|1445175440|R_07
6008|-4.55382|48.345974|6.3|230|1446294621|R_07
6009|-4.5511|48.34646|5|263.4|1445328445|R_07
6010|-4.55255|48.346546|5.5|247|1455813582|R_07
6011|-4.552252|48.346565|6.3|237|1459015993|R_07
6012|-4.551928|48.346645|5.1|247.7|1444727796|R_07
6013|-4.554498|48.346832|7.5|240|1455182976|R_07
6014|-4.551465|48.3482|6|239.1|1443790962|R_07
6015|-4.585847|48.282913|5.2|358.1|1455807945|R_08
6016|-4.588205|48.28709|21.3|353.6|1458311605|R_08
6017|-4.58697|48.29027|4.3|358.4|1450012729|R_08
6018|-4.587335|48.290817|8.5|352.6|1454158681|R_08
6019|-4.587276|48.291|5.2|7.6|1455808275|R_08
6020|-4.583433|48.291275|6.7|358.6|1444478883|R_08
6021|-4.590897|48.291565|15|5.5|1452423947|R_08
6022|-4.589735|48.29184|6.1|9.4|1448368399|R_08
6023|-4.58937|48.293747|5.9|356.8|1446212531|R_08
6024|-4.589179|48.294395|4.4|4|1444291814|R_08
6025|-4.590268|48.294655|4.7|349.6|1449226471|R_08
6026|-4.587262|48.295033|5.9|304.7|1448540661|R_08
6027|-4.588247|48.29551|6.9|350.1|1457882505|R_08
6028|-4.59018|48.29606|6|347.3|1457882359|R_08
6029|-4.592825|48.29635|5.7|346.3|1458912134|R_08
6030|-4.590183|48.29694|5.7|337.8|1445938944|R_08
6031|-4.591782|48.298172|6.5|337.2|1446995254|R_08
6032|-4.592885|48.298355|6.9|345.6|1455715130|R_08
6033|-4.58818|48.29858|3.5|353.3|1453277145|R_08
6034|-4.588735|48.298943|5.1|359.8|1455808605|R_08
6035|-4.587478|48.299133|6.5|357.8|1443957340|R_08
6036|-4.586835|48.29915|5.5|1.4|1445513991|R_08
6037|-4.587982|48.299393|8.6|354.5|1458373954|R_08
6038|-4.587185|48.29976|7.3|2.3|1453991781|R_08
6039|-4.586253|48.300453|7.1|346.7|1446980802|R_08
6040|-4.598075|48.30056|5.8|310.6|1448540990|R_08
6041|-4.593812|48.300648|5.7|341.2|1444909956|R_08
6042|-4.587537|48.301147|6.9|11.3|1448368729|R_08
6043|-4.592837|48.301285|6.3|350.7|1444147710|R_08
6044|-4.586872|48.301334|4.7|3.6|1450012871|R_08
6045|-4.583892|48.301632|6.6|355.7|1444479212|R_08
6046|-4.587362|48.301746|5.2|2.2|1446391181|R_08
6047|-4.58855|48.301785|4.5|5.3|1444292175|R_08
6048|-4.591313|48.301872|4.7|358.3|1449226802|R_08
6049|-4.589137|48.30215|18.3|357.3|1445179285|R_08
6050|-4.588228|48.302383|7.3|352|1453643531|R_08
6051|-4.5968|48.3025|7.8|328|1451585900|R_08
6052|-4.588964|48.302963|6.3|358.7|1446212862|R_08
6053|-4.590395|48.303047|8.3|352|1454159011|R_08
6054|-4.590528|48.30319|4.9|358.2|1458902397|R_08
6055|-4.594147|48.303215|5.8|4.4|1449665614|R_08
6056|-4.586359|48.303318|6.4|357.6|1453037776|R_08
6057|-4.592545|48.30365|5.4|351.3|1454659095|R_08
6058|-4.587878|48.303654|4|345|1450013360|R_08
6059|-4.589457|48.30371|3.5|356.7|1453277473|R_08
6060|-4.598423|48.30454|5.8|322.7|1457614517|R_08
6061|-4.594813|48.304688|6.9|329|1457882689|R_08
6062|-4.593087|48.30476|14.8|223.3|1444402504|R_08
6063|-4.595377|48.305145|6.5|6.2|1458912463|R_08
6064|-4.582792|48.305172|5.6|333.2|1457877528|R_08
6065|-4.588185|48.305195|7.8|1|1443853720|R_08
6066|-4.592635|48.305412|6|353|1445939275|R_08
6067|-4.604092|48.30556|5.5|43.1|1444915357|R_08
6068|-4.589558|48.305782|6.5|6.7|1443855072|R_08
6069|-4.5914|48.305965|7.5|346.9|1457882835|R_08
6070|-4.587365|48.306087|7.6|358.3|1444737328|R_08
6071|-4.595115|48.306225|10.7|349.5|1454313599|R_08
6072|-4.59419|48.306274|8.3|22.7|1449145072|R_08
6073|-4.596033|48.306393|11.6|347.9|1450863118|R_08
6074|-4.594652|48.30649|7.1|349.4|1444402534|R_08
6075|-4.588102|48.306633|7.4|4.2|1458823198|R_08
6076|-4.603575|48.306885|4.8|42.9|1444742528|R_08
6077|-4.589327|48.30715|5.6|10.1|1455808935|R_08
6078|-4.58743|48.307312|6|354.6|1446391878|R_08
6079|-4.58693|48.30745|6.8|357.4|1444559097|R_08
6080|-4.59202|48.30747|7.5|10.3|1447671515|R_08
6081|-4.604458|48.307785|4.5|281.9|1449166459|R_08
6082|-4.597832|48.308254|6.3|44.3|1446995864|R_08
6083|-4.590107|48.308292|3.5|357.2|1453277774|R_08
6084|-4.587318|48.308365|3.1|2.6|1446391511|R_08
6085|-4.588105|48.3084|4.5|4|1444292505|R_08
6086|-4.588272|48.30845|5.5|353.8|1450013198|R_08
6087|-4.585875|48.308525|5.6|22.7|1445514319|R_08
6088|-4.595415|48.308666|7.1|350.2|1446995584|R_08
6089|-4.58732|48.308964|6.8|357|1443957668|R_08
6090|-4.599757|48.30898|19.9|231.1|1455200806|R_08
6091|-4.590485|48.309006|4.8|19.5|1449227132|R_08
6092|-4.599092|48.30912|7.9|320|1455715461|R_08
6093|-4.595327|48.309406|102.3|360|1455083328|R_08
6094|-4.587587|48.309494|6.6|0.3|1456317580|R_08
6095|-4.598007|48.30957|5.8|336.8|1444910285|R_08
6096|-4.588802|48.309734|6.3|351.5|1453992110|R_08
6097|-4.585844|48.310024|6.7|2.7|1447158918|R_08
6098|-4.587007|48.31064|7.3|6.8|1448369060|R_08
6099|-4.588571|48.31067|5.3|355.3|1450013688|R_08
6100|-4.592198|48.3108|5.1|348.9|1458902726|R_08
6101|-4.595722|48.311047|7|4.1|1444148040|R_08
6102|-4.599727|48.31109|11.1|217.7|1450359332|R_08
6103|-4.586878|48.311104|8|1.5|1446981131|R_08
6104|-4.598163|48.311306|6.4|211.4|1449166141|R_08
6105|-4.58457|48.31143|6.9|355.4|1444479515|R_08
6106|-4.607475|48.311466|6.8|328.2|1457614849|R_08
6107|-4.595567|48.31148|5.3|351.6|1449665942|R_08
6108|-4.590933|48.31162|7.3|4.1|1448170495|R_08
6109|-4.59984|48.311703|6.2|46|1445779580|R_08
6110|-4.598247|48.31173|5|29.9|1444915665|R_08
6111|-4.589865|48.311775|7.9|21.4|1456312230|R_08
6112|-4.596892|48.311905|5|38|1444742838|R_08
6113|-4.588988|48.312073|6.4|0.4|1458374285|R_08
6114|-4.604405|48.312267|7.5|333|1451586209|R_08
6115|-4.598685|48.312378|7.6|47.4|1445697214|R_08
6116|-4.592197|48.312546|6.5|267.4|1445514709|R_08
6117|-4.598775|48.312775|7.5|39.2|1446390499|R_08
6118|-4.586657|48.31282|6|358.1|1453038106|R_08
6119|-4.587653|48.31299|8.3|1.1|1453643833|R_08
6120|-4.595292|48.313034|10.4|24|1454159312|R_08
6121|-4.58719|48.31306|8.1|3.3|1450014053|R_08
6122|-4.594395|48.31313|5.6|352.9|1454659425|R_08
6123|-4.586665|48.31333|4.4|4.4|1446391841|R_08
6124|-4.599188|48.31342|1|307.3|1458131731|R_08
6125|-4.588642|48.313564|8|5.7|1446213190|R_08
6126|-4.593683|48.3138|8.6|29.4|1450016748|R_08
6127|-4.587945|48.31402|6.8|333.3|1457877856|R_08
6128|-4.59|48.31409|3.6|352.3|1453278104|R_08
6129|-4.595165|48.314167|102.3|360|1456039456|R_08
6130|-4.590918|48.31452|5|346.2|1455809264|R_08
6131|-4.587888|48.314835|4.3|4.2|1444737657|R_08
6132|-4.5931|48.314854|6.1|1.6|1445939605|R_08
6133|-4.594532|48.314987|7.2|21.5|1458912792|R_08
6134|-4.588622|48.315147|4.7|357.9|1444292835|R_08
6135|-4.592858|48.315464|10|34.1|1453645826|R_08
6136|-4.595931|48.315468|19|352.5|1453108806|R_08
6137|-4.591473|48.315575|6.8|7.8|1446996165|R_08
6138|-4.59019|48.315727|6.5|9.4|1443855404|R_08
6139|-4.602455|48.31579|4.4|64.7|1457615177|R_08
6140|-4.588552|48.315845|5.8|349.1|1445179066|R_08
6141|-4.587847|48.315914|4.7|17.8|1449227461|R_08
6142|-4.599596|48.316254|6.5|41.3|1458580560|R_08
6143|-4.591526|48.316265|6|347.7|1450013529|R_08
6144|-4.59725|48.31653|7.7|40.6|1456232415|R_08
6145|-4.603255|48.31654|7.1|260|1458127572|R_08
6146|-4.608307|48.31669|16|241.7|1446932206|R_08
6147|-4.596631|48.31686|5.8|22.7|1458132061|R_08
6148|-4.596205|48.31691|19.2|353.4|1452424250|R_08
6149|-4.594492|48.316967|9|48.2|1446562611|R_08
6150|-4.586497|48.317135|8.1|12.1|1443854050|R_08
6151|-4.594423|48.31727|13.8|20.1|1450256500|R_08
6152|-4.595725|48.317326|8.2|22.7|1444402845|R_08
6153|-4.588022|48.317486|8.2|23.4|1449145399|R_08
6154|-4.593978|48.31756|8.4|2.3|1457883165|R_08
6155|-4.585768|48.317574|17.3|13.7|1444428652|R_08
6156|-4.587713|48.317955|21.8|7|1446128572|R_08
6157|-4.590313|48.31796|5.7|30.9|1444743147|R_08
6158|-4.592523|48.318054|5.7|30.6|1444915966|R_08
6159|-4.592413|48.318054|15.3|17.9|1449589162|R_08
6160|-4.589376|48.318073|6.4|1.4|1450013990|R_08
6161|-4.590404|48.31822|7.2|14.7|1447671825|R_08
6162|-4.606692|48.318295|7.6|310.8|1444910615|R_08
6163|-4.595222|48.318375|9|38.6|1446719513|R_08
6164|-4.586524|48.318626|7.1|12.1|1443957999|R_08
6165|-4.587942|48.31863|3.8|3.2|1445592284|R_08
6166|-4.589653|48.318676|5.3|35.6|1445697517|R_08
6167|-4.592848|48.318695|7.4|32.5|1455715789|R_08
6168|-4.593047|48.3188|5.2|5.6|1458903055|R_08
6169|-4.587197|48.318832|8.9|30.4|1452775039|R_08
6170|-4.58958|48.318867|6|29|1445515010|R_08
6171|-4.606982|48.31887|13.2|240.6|1456045994|R_08
