,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
3916,311000508,2023-01-01T00:00:30,26.37777,-79.07331,13.2,249.9,243.0,CSL TARANTAU,IMO9600982,C6CL9,70.0,0.0,228.0,32.0,13.5,79.0,A
3917,338395783,2023-01-01T00:00:33,31.16109,-81.50026,0.0,140.5,64.0,HIDE AWEIGH,IMO0000000,,37.0,,15.0,4.0,,,B
3918,368084770,2023-01-01T00:00:34,40.41626,-74.02204,0.0,52.0,511.0,MANANNAN,IMO0000000,WDK7472,36.0,,9.0,3.0,,,B
3919,367436570,2023-01-01T00:00:38,47.75582,-122.2604,0.0,360.0,511.0,CARINA C,IMO0000000,WDF3152,37.0,,15.0,4.0,,,B
3920,368142760,2023-01-01T00:01:08,27.50322,-97.30901,5.6,24.0,24.0,BRISCOE,IMO126138300,WDL5619,57.0,12.0,116.0,34.0,2.8,57.0,A
3921,368266520,2023-01-01T00:00:07,38.09527,-122.26493,0.0,191.7,511.0,HERO,,WDN2910,31.0,0.0,22.0,7.0,0.0,31.0,A
3922,367516330,2023-01-01T00:00:13,29.9615,-90.28419,0.0,237.1,511.0,LOUISIANA BAYOU,,WDG2507,31.0,0.0,19.0,,,31.0,A
3923,366913820,2023-01-01T00:00:04,38.40172,-76.37942,1.0,93.1,511.0,A J MCALLISTER,IMO9307293,WDB5819,31.0,0.0,25.0,10.0,3.7,52.0,A
3924,369970839,2023-01-01T00:00:03,30.36743,-88.56328,0.0,257.1,511.0,SOUTHERN JOURNEY,,KABM,90.0,5.0,23.0,,,30.0,A
3925,367606520,2023-01-01T00:00:01,28.60302,-91.279,0.6,173.4,511.0,RAVEN,IMO9097123,WDH3320,90.0,0.0,45.0,10.0,,70.0,A
3926,369326000,2023-01-01T00:00:03,36.84362,-122.57096,9.4,159.9,166.0,GREEN RIDGE,IMO9177428,WZZF,70.0,0.0,199.0,32.0,10.1,70.0,A
3927,367608840,2023-01-01T00:00:03,40.57652,-73.90462,0.0,269.3,65.0,CHARLES A,IMO8424202,WDH3586,31.0,11.0,27.0,8.0,1.9,52.0,A
3928,367130910,2023-01-01T00:00:01,41.4556,-70.59939,0.0,315.6,265.0,ISLAND HOME,IMO9410478,WDD3413,60.0,0.0,77.0,19.0,3.3,60.0,A
3929,366999471,2023-01-01T00:00:00,42.61039,-70.65891,0.0,37.8,511.0,CG47303,,,90.0,15.0,14.0,,,51.0,A
3930,367584520,2023-01-01T00:00:07,29.78563,-95.09596,0.0,270.5,346.0,LONDON RENEE,,WDG9119,31.0,12.0,15.0,6.0,,57.0,A
3931,538070052,2023-01-01T00:00:07,26.10767,-80.11709,0.0,0.0,117.0,MURPHY'S LAW,,V7FQ5,37.0,11.0,40.0,,,31.0,A
3932,366967720,2023-01-01T00:00:16,36.83238,-89.14759,0.0,360.0,511.0,A J MORRIS,,WDB9006,31.0,0.0,17.0,6.0,,52.0,A
3933,368009780,2023-01-01T00:00:17,40.53881,-74.25386,0.0,0.1,343.0,SEELEY,IMO8987113,WDJ7752,31.0,0.0,23.0,7.0,,52.0,A
3934,367923000,2023-01-01T00:00:23,43.65086,-70.25449,0.0,43.0,313.0,CG SITKINAK,,NBNW,90.0,0.0,33.0,6.0,,55.0,A
3935,367734940,2023-01-01T00:00:26,38.83323,-82.15238,0.0,144.7,511.0,PENNY P,,WDI8062,31.0,15.0,14.0,,,52.0,A
3936,538009307,2023-01-01T00:00:29,25.80802,-89.99183,9.0,38.4,35.0,MAYAN,IMO9896799,V7A4569,70.0,0.0,180.0,39.0,6.9,70.0,A
3937,368000510,2023-01-01T00:00:12,28.36677,-96.57343,0.0,246.8,61.0,ELIZABETH PRINCE,,WDJ6817,31.0,12.0,,,,52.0,A
3938,368005910,2023-01-01T00:00:02,29.12041,-90.20316,0.0,261.3,511.0,MR C,IMO9269386,WDJ7354,60.0,0.0,51.0,9.0,1.8,69.0,A
3939,367399880,2023-01-01T00:00:05,35.07668,-92.53945,0.0,310.2,188.0,SCOTT STEGBAUER,,WDE7965,31.0,0.0,34.0,10.0,,31.0,A
3940,367699920,2023-01-01T00:00:02,30.08665,-93.32846,0.0,213.7,210.0,HARVEY SBISA,,WDI4563,31.0,12.0,26.0,,,90.0,A
3941,377912000,2023-01-01T00:00:05,26.76791,-80.05199,0.0,222.8,85.0,TROPIC LURE,IMO8204171,J8PD,70.0,5.0,90.0,17.0,4.8,71.0,A
3942,366997830,2023-01-01T00:00:08,29.96162,-90.28484,2.8,359.7,511.0,LAUREN ELIZABETH,IMO8635796,WDC2795,31.0,0.0,18.0,8.0,,52.0,A
3943,367608620,2023-01-01T00:00:07,28.78302,-91.75347,0.5,300.5,511.0,MS TAYLOR,IMO8975287,WDJ2059,90.0,0.0,56.0,14.0,3.3,70.0,A
3944,368926038,2023-01-01T00:00:08,39.94093,-90.53363,102.3,360.0,107.0,CHANNAHON,,AEOG,52.0,15.0,,,,52.0,A
3945,368224850,2023-01-01T00:00:08,40.40958,-73.99635,0.0,152.9,291.0,COURAGEOUS,IMO9891555,WDM6391,65.0,8.0,43.0,12.0,3.0,65.0,A
3946,367412590,2023-01-01T00:00:23,43.70564,-124.09571,0.0,306.8,511.0,PEARL J,IMO8885406,WDE9033,30.0,,20.0,7.0,,,B
3947,563930000,2023-01-01T00:00:26,29.87679,-89.9437,0.0,191.8,131.0,CLIPPER BREEZE,IMO9757802,9V3722,70.0,1.0,179.0,,,70.0,A
3948,367536820,2023-01-01T00:00:16,32.43024,-80.67371,0.0,70.9,511.0,SHABOOM,,WDG4463,37.0,,9.0,,,,B
3949,367689450,2023-01-01T00:00:55,26.716,-80.04839,0.0,360.0,511.0,LADY VICTORY,,WDI3545,60.0,,23.0,,,,B
3950,367333570,2023-01-01T00:00:22,29.40578,-92.3153,2.8,260.7,511.0,HAI VIET,IMO8855803,WDE3059,30.0,,26.0,7.0,,,B
3951,367788550,2023-01-01T00:00:47,45.62154,-122.80871,0.0,33.3,511.0,ZARLING,,WDJ5530,54.0,,,,,,B
3952,367767410,2023-01-01T00:00:50,46.00885,-122.84884,0.0,360.0,511.0,MULE,,WDJ3372,60.0,5.0,,,,50.0,A
3953,367004260,2023-01-01T00:00:04,33.74418,-118.20421,0.0,261.0,511.0,CABRILLO,,WBU7354,60.0,0.0,18.0,7.0,,52.0,A
3954,368090780,2023-01-01T00:00:04,36.96367,-76.40967,0.0,197.0,511.0,LYMAN JACKSON,,WDK8092,30.0,0.0,22.0,8.0,4.0,30.0,A
3955,368165440,2023-01-01T00:00:01,30.05494,-90.57645,0.0,239.7,511.0,CALEB J EYMARD,IMO1306487,WDL7995,52.0,0.0,18.0,8.0,0.0,52.0,A
3956,366909510,2023-01-01T00:00:01,32.85431,-79.95305,0.0,60.4,511.0,MARGARET MCALLISTER,IMO8990469,WDB5426,31.0,0.0,32.0,9.0,4.3,52.0,A
3957,367725750,2023-01-01T00:01:13,25.78071,-80.12326,0.1,359.1,511.0,MARINER III,,WDI7140,60.0,0.0,32.0,5.0,,39.0,A
3958,368214730,2023-01-01T00:00:04,29.78447,-95.09121,0.0,185.1,160.0,NED BROOKS,,WDM5318,57.0,12.0,148.0,12.0,3.4,57.0,A
3959,636020285,2023-01-01T00:00:35,39.26763,-76.5821,0.0,189.5,24.0,AUGUST OLDENDORFF,IMO9692686,D5YN5,70.0,5.0,198.0,32.0,9.9,70.0,A
3960,368189190,2023-01-01T00:00:05,28.84629,-90.65124,0.2,32.0,123.0,DUKE,IMO9264623,WDM2550,70.0,0.0,0.0,0.0,3.9,70.0,A
3961,368212210,2023-01-01T00:00:05,27.84358,-97.07611,0.0,360.0,511.0,GRADY RAY,,WDM5062,52.0,0.0,17.0,9.0,0.0,52.0,A
3962,367526550,2023-01-01T00:00:08,35.05357,-85.32667,0.0,89.3,511.0,ST PAUL,,WDG3486,31.0,12.0,23.0,,,57.0,A
3963,316001252,2023-01-01T00:00:08,48.75236,-123.36939,13.6,32.9,32.0,QUEEN OF CUMBERLAND,IMO9009360,VG2029,60.0,0.0,96.0,21.0,3.8,60.0,A
3964,367105190,2023-01-01T00:00:13,29.30023,-88.98892,2.5,344.5,511.0,ATLANTIS,IMO8854299,WDC9664,30.0,,23.0,6.0,,,B
3965,367007240,2023-01-01T00:00:08,30.0418,-90.60302,12.8,57.9,511.0,ALLISON S,IMO8993588,WDC3396,31.0,0.0,32.0,7.0,3.7,31.0,A
3966,538004460,2023-01-01T00:00:07,18.0622,-68.22717,9.8,31.3,32.0,STAR POLARIS,IMO9588457,V7XE7,70.0,0.0,292.0,45.0,18.2,70.0,A
3967,366816340,2023-01-01T00:01:10,33.91671,-78.02334,0.0,285.3,511.0,CAPE FEAR PILOT II,,WDA5087,90.0,0.0,15.0,5.0,,50.0,A
3968,367601060,2023-01-01T00:00:02,30.31758,-91.18652,9.1,283.0,275.0,CAPT H R KIRTLEY,,WDH2772,31.0,12.0,36.0,,,57.0,A
3969,367750780,2023-01-01T00:00:05,25.79884,-80.24909,0.0,360.0,511.0,JEAN RUTH,,WDI9648,31.0,3.0,,,,31.0,A
3970,338120703,2023-01-01T00:00:16,47.64431,-122.31627,0.0,306.4,142.0,ISLANDER,IMO0000000,ISLANDE,37.0,,13.0,5.0,,,B
3971,367666170,2023-01-01T00:00:23,29.93862,-90.32055,0.0,283.7,246.0,ASHLEY DANIELSON,,WDH9251,31.0,0.0,32.0,,,99.0,A
3972,548624000,2023-01-01T00:00:08,28.88062,-89.35273,0.0,258.1,137.0,CLEAROCEAN MERIBEL,IMO9917646,DYDA,80.0,1.0,183.0,32.0,7.9,80.0,A
3973,367775120,2023-01-01T00:00:03,30.6943,-88.03463,0.0,294.9,511.0,RYLEE PAIGE,,WDJ4171,31.0,0.0,15.0,6.0,,32.0,A
3974,311076800,2023-01-01T00:01:09,27.77187,-96.24752,0.3,26.7,233.0,EUROVISION,IMO9567697,C6AD8,80.0,0.0,274.0,48.0,17.1,80.0,A
3975,367637540,2023-01-01T00:00:00,27.82184,-97.48434,0.0,222.1,219.0,CAPT FRANK BANTA JR,,WDH6399,31.0,0.0,27.0,,,52.0,A
3976,338224334,2023-01-01T00:00:00,27.83807,-97.0523,0.0,221.0,511.0,,,,0.0,15.0,0.0,0.0,0.0,0.0,A
3977,316014750,2023-01-01T00:01:09,49.29755,-123.02921,0.0,282.3,178.0,VIKING ALLIANCE,IMO9137454,VAS2018,30.0,0.0,41.0,11.0,6.0,30.0,A
